user_id,Victory_Royale,Elimination_Milestones,Survival_Achievements,Building_Resources,Exploration_Travel,Weapon_Usage,Assist_Teammates,Event_Challenges,Creative_Mode,Social_Achievements
11439,False,False,False,False,True,False,False,True,True,True
11440,False,False,True,False,False,True,True,True,True,True
11441,True,False,False,False,True,False,False,True,False,False
11442,False,False,True,True,False,False,True,True,True,True
11443,True,False,False,False,False,False,True,True,False,True
11444,False,False,True,False,True,True,False,True,False,True
11445,False,True,True,False,False,True,False,False,False,False
11446,False,True,False,False,False,False,True,False,False,False
11447,True,True,False,True,True,False,True,True,False,True
11448,True,True,False,True,False,True,True,True,True,True
11449,True,True,True,True,True,False,True,False,False,False
11450,False,False,True,False,True,False,False,True,False,False
11451,True,True,True,True,True,True,False,False,False,False
11452,False,True,False,True,False,False,False,True,True,True
11453,False,True,True,False,True,True,True,False,True,False
11454,True,False,True,True,True,True,False,True,False,True
11455,True,False,True,True,True,False,True,True,True,False
11456,True,True,False,True,True,False,False,True,True,True
11457,True,False,False,False,True,False,True,False,False,False
11458,True,False,True,True,False,True,True,True,True,True
11459,True,False,False,False,True,True,True,False,True,True
11460,True,True,True,True,True,True,True,False,False,False
11461,True,True,False,True,False,False,True,False,False,True
11462,False,True,False,False,False,False,True,False,True,True
11463,False,True,True,False,True,True,False,True,True,False
11464,False,True,True,True,False,False,False,True,True,False
11465,True,False,False,False,True,True,True,True,False,False
11466,True,False,True,True,False,False,False,False,True,False
11467,False,True,False,False,True,False,False,True,False,False
11468,True,True,False,True,True,True,True,True,False,True
11469,True,False,True,True,False,False,False,True,False,True
11470,False,True,True,False,True,True,True,False,True,True
11471,False,True,True,True,False,False,False,True,True,False
11472,True,True,True,False,False,True,False,True,True,False
11473,False,False,True,False,False,False,True,False,True,True
11474,True,True,True,False,False,False,False,False,False,False
11475,False,False,False,True,True,True,False,True,True,False
11476,False,False,False,False,True,True,False,False,True,False
11477,False,True,True,True,False,True,True,True,False,False
11478,True,False,True,True,True,True,True,True,False,False
11479,True,True,False,True,False,True,True,True,False,False
11480,False,False,False,True,True,True,True,True,False,True
11481,True,False,False,True,False,False,True,True,True,False
11482,False,True,True,True,False,False,True,False,True,False
11483,True,False,True,False,True,False,True,False,False,False
11484,False,False,True,True,False,True,False,False,False,False
11485,False,False,False,False,False,True,False,False,True,True
11486,False,False,False,False,False,True,False,False,False,True
11487,False,True,False,True,False,False,False,False,True,True
11488,True,True,True,True,True,False,False,False,True,True
11489,True,True,True,True,True,False,False,False,False,False
11490,True,False,True,False,False,False,False,False,True,False
11491,True,False,False,True,True,False,True,False,True,True
11492,False,True,True,False,True,False,False,True,False,True
11493,False,False,True,False,False,True,True,True,False,True
11494,True,False,False,True,False,False,True,True,True,True
11495,True,False,True,False,False,True,True,True,False,False
11496,True,False,True,False,False,True,True,False,True,False
11497,False,False,False,False,False,True,True,True,True,False
11498,True,False,True,False,False,True,False,False,False,False
11499,True,False,True,True,True,False,True,True,False,False
11500,False,False,False,True,True,True,False,True,False,False
11501,True,False,True,True,True,True,False,False,False,False
11502,False,False,True,True,False,True,True,False,True,True
11503,True,False,False,False,False,False,False,True,True,False
11504,False,True,False,False,False,True,True,False,True,True
11505,True,False,True,False,False,True,True,False,False,True
11506,True,True,True,True,True,True,False,False,True,False
11507,True,True,True,True,True,True,True,False,True,False
11508,True,True,False,True,False,False,True,False,False,False
11509,False,True,False,False,False,True,False,False,True,True
11510,False,True,False,False,False,False,False,False,False,True
11511,True,True,False,False,True,False,True,True,True,False
11512,True,True,False,False,True,False,True,True,False,True
11513,True,True,False,False,True,True,False,False,True,True
11514,False,True,False,False,False,False,True,False,True,True
11515,True,True,False,False,False,False,True,False,False,True
11516,False,True,False,True,True,True,False,True,False,False
11517,False,True,True,True,True,True,True,False,False,False
11518,True,True,True,False,False,True,False,True,True,False
11519,False,True,True,True,False,False,True,False,True,False
11520,True,False,False,False,True,False,False,True,True,True
11521,True,False,False,False,True,True,True,True,False,False
11522,True,False,True,False,True,False,True,False,False,False
11523,False,False,True,True,True,False,False,False,False,False
11524,False,True,True,True,True,False,False,True,False,False
11525,True,False,False,True,False,False,True,True,True,False
11526,False,True,True,False,False,False,True,True,True,False
11527,False,True,False,True,False,True,False,False,True,False
11528,True,True,True,False,False,False,False,True,True,False
11529,False,False,True,False,True,True,False,False,True,True
11530,False,False,True,False,False,False,False,True,False,True
11531,True,True,True,True,True,False,True,True,False,True
11532,True,True,False,True,True,True,True,True,False,False
11533,False,False,True,False,True,False,True,False,True,False
11534,True,False,False,True,True,True,False,False,True,True
11535,True,False,False,True,False,True,True,False,True,True
11536,True,False,False,False,True,False,True,True,True,False
11537,True,False,False,True,False,False,True,True,True,True
11538,False,False,True,False,True,False,True,False,True,True
11539,True,True,True,True,False,True,False,True,False,False
11540,True,False,True,True,True,True,True,False,True,True
11541,True,False,False,False,True,True,True,False,True,True
11542,False,True,True,False,False,True,True,False,True,True
11543,True,False,False,False,True,False,False,True,True,False
11544,True,False,False,False,False,True,True,False,True,False
11545,False,True,True,False,True,True,True,True,False,False
11546,True,False,False,False,False,True,False,True,False,False
11547,True,False,False,False,True,False,True,True,True,True
11548,True,False,False,False,False,False,False,False,False,False
11549,True,True,False,True,True,True,False,True,True,False
11550,True,False,True,False,True,False,False,True,True,False
11551,False,True,True,True,False,False,False,True,False,False
11552,False,True,False,True,True,False,False,False,False,False
11553,False,False,False,True,True,True,True,True,True,False
11554,True,True,False,False,False,False,True,True,False,True
11555,False,False,False,False,True,True,True,False,True,False
11556,True,False,True,False,True,False,True,False,False,False
11557,False,False,True,False,True,False,False,True,True,False
11558,True,True,True,True,True,True,False,False,False,False
11559,False,False,False,True,False,False,False,True,True,True
11560,False,True,False,False,True,False,True,False,False,True
11561,False,True,True,False,False,False,False,False,True,False
11562,True,False,True,True,True,False,False,False,True,True
11563,True,True,True,True,True,True,True,True,True,False
11564,True,True,True,True,True,False,True,False,True,True
11565,False,False,True,True,True,True,True,False,False,False
11566,True,True,True,True,True,False,True,True,False,True
11567,False,False,False,False,False,False,False,True,False,True
11568,False,False,True,False,True,True,False,False,True,True
11569,True,False,True,True,True,False,False,True,False,False
11570,False,False,False,False,False,True,False,True,True,False
11571,False,False,True,True,True,False,True,False,False,False
11572,False,True,True,False,False,True,True,True,False,False
11573,False,True,True,True,False,False,False,True,True,True
11574,False,True,False,True,True,False,True,True,True,True
11575,False,True,False,False,False,True,True,True,True,True
11576,False,False,True,True,True,False,False,True,False,True
11577,True,True,False,True,False,False,False,False,True,False
11578,True,True,True,True,False,True,True,True,False,False
11579,False,False,False,True,True,False,False,True,True,True
11580,False,True,True,False,True,False,True,False,True,False
11581,False,True,False,False,False,False,True,False,True,True
11582,True,False,False,False,True,True,False,True,False,False
11583,True,True,True,True,True,True,False,True,True,False
11584,True,True,True,False,False,True,True,False,True,True
11585,False,True,True,False,True,True,True,True,True,False
11586,True,False,False,True,False,False,False,True,True,False
11587,False,False,False,True,False,True,False,True,True,True
11588,True,False,False,False,True,True,True,False,True,True
11589,False,True,True,False,False,True,True,False,False,False
11590,False,False,True,False,False,False,False,True,True,True
11591,False,True,False,True,False,False,False,False,True,True
11592,False,True,False,True,True,False,True,False,False,True
11593,True,False,False,True,True,False,True,False,True,False
11594,True,False,True,True,True,False,True,True,False,True
11595,True,True,False,False,True,True,True,True,True,False
11596,True,False,True,True,False,False,False,False,False,False
11597,False,False,False,False,False,False,False,False,True,False
11598,False,True,False,False,True,False,False,False,True,False
11599,True,False,True,False,True,True,False,True,False,False
11600,True,True,False,False,True,False,True,True,True,False
11601,True,False,False,False,False,True,False,False,False,False
11602,True,True,False,False,True,True,False,False,False,False
11603,True,True,False,False,True,False,True,False,True,False
11604,True,False,False,False,True,False,True,False,True,False
11605,True,True,True,True,False,True,False,True,False,True
11606,True,True,True,False,False,False,False,False,False,True
11607,False,True,True,False,True,False,True,True,False,False
11608,False,False,False,False,True,True,True,False,False,False
11609,True,True,False,False,False,True,False,True,False,False
11610,True,True,True,True,False,False,False,False,True,False
11611,False,False,False,False,False,False,False,True,False,True
11612,False,False,False,False,False,False,False,False,False,True
11613,False,True,False,False,False,False,False,True,True,False
11614,True,False,False,True,False,False,False,True,False,True
11615,False,True,False,False,False,False,True,False,True,False
11616,False,False,True,False,False,True,True,True,False,False
11617,True,True,True,True,True,True,False,False,False,True
11618,True,True,True,False,False,True,True,False,False,True
11619,True,True,True,False,False,False,True,True,False,False
11620,True,True,True,False,True,True,False,False,False,False
11621,False,False,False,True,False,False,False,False,True,False
11622,False,True,True,True,False,False,False,False,False,True
11623,False,True,True,False,False,True,True,False,True,True
11624,True,False,False,False,False,True,True,True,True,True
11625,True,True,False,False,False,True,True,True,False,True
11626,False,True,True,True,False,False,True,True,True,True
11627,False,False,False,False,False,False,False,False,False,False
11628,False,False,False,True,False,False,True,True,False,False
11629,False,True,False,False,False,False,False,False,True,True
11630,True,True,False,False,True,False,True,False,True,False
11631,False,True,True,False,False,True,True,False,True,False
11632,False,True,True,False,False,False,True,True,True,False
11633,True,True,False,True,True,True,False,False,False,True
11634,True,False,True,True,True,True,False,True,False,False
11635,False,False,True,True,True,True,True,False,True,True
11636,False,True,True,True,True,True,False,True,False,False
11637,True,False,True,False,True,False,False,False,False,False
11638,False,True,True,True,True,True,True,False,False,False
11639,False,True,True,True,True,False,False,False,True,False
11640,True,True,True,True,False,False,False,True,False,False
11641,False,False,False,True,False,False,False,False,False,True
11642,False,False,True,False,False,True,True,True,True,True
11643,False,True,False,True,False,True,False,True,True,False
11644,False,True,False,True,True,True,True,True,True,False
11645,True,True,False,False,True,False,False,True,False,False
11646,False,True,False,False,False,False,True,True,False,True
11647,False,False,False,True,True,False,True,True,True,True
11648,True,True,True,True,False,False,True,True,True,False
11649,False,True,False,True,False,False,True,True,True,True
11650,False,True,False,True,False,True,True,False,False,True
11651,False,False,True,False,False,False,True,False,True,False
11652,True,False,False,True,True,False,False,False,True,False
11653,False,False,True,False,True,False,True,False,True,False
11654,True,True,False,True,True,False,True,False,True,True
11655,False,False,False,True,True,True,False,True,False,True
11656,False,False,True,True,False,False,True,False,True,False
11657,False,False,True,True,False,True,True,True,True,False
11658,True,True,True,False,True,True,False,True,True,False
11659,True,True,True,True,True,True,True,True,False,True
11660,True,False,False,False,True,True,True,False,False,False
11661,False,True,False,True,False,False,True,True,False,False
11662,False,True,True,True,False,False,True,False,False,False
11663,True,True,False,False,True,True,True,False,False,True
11664,True,True,True,True,False,True,False,False,False,False
11665,False,False,False,True,False,True,False,True,False,True
11666,False,False,False,True,True,True,True,False,True,False
11667,False,True,False,False,False,False,True,False,True,True
11668,False,False,True,False,False,True,True,False,True,True
11669,True,False,False,False,True,True,True,False,False,True
11670,True,False,True,True,True,True,False,True,False,False
11671,True,True,False,True,False,True,False,True,True,True
11672,False,False,True,True,False,False,True,True,False,False
11673,True,True,True,False,False,True,False,True,True,True
11674,True,True,False,True,False,False,True,True,False,True
11675,True,True,False,True,True,False,True,False,True,True
11676,True,False,False,True,False,False,True,True,True,False
11677,False,False,False,False,True,True,False,False,True,True
11678,False,False,False,True,True,True,True,True,False,False
11679,True,True,False,True,True,True,False,True,True,False
11680,False,True,False,False,False,True,False,False,False,False
11681,False,True,True,True,False,True,True,False,False,True
11682,False,False,False,True,True,False,False,False,False,True
11683,False,False,False,False,False,True,False,True,True,False
11684,True,True,False,False,False,False,False,True,False,True
11685,True,False,False,False,False,False,False,False,True,False
11686,True,True,False,True,True,True,False,False,False,False
11687,False,False,False,True,False,False,False,False,True,True
11688,False,False,True,True,True,True,False,False,True,True
11689,True,False,False,True,False,False,True,False,True,True
11690,True,True,False,False,True,True,True,False,True,True
11691,True,True,False,False,False,False,True,False,True,True
11692,False,True,False,True,True,True,False,True,False,True
11693,True,True,False,False,False,False,False,True,False,True
11694,False,False,True,True,True,True,True,False,True,False
11695,False,True,False,True,True,False,False,True,False,True
11696,False,True,False,False,False,False,True,False,True,True
11697,True,False,False,True,False,False,False,False,False,False
11698,False,False,True,True,False,True,True,False,True,True
11699,False,False,False,False,True,False,False,True,False,True
11700,False,False,True,True,False,False,True,False,True,False
11701,True,False,False,False,False,False,True,False,True,True
11702,True,True,True,True,True,False,True,True,False,True
11703,False,True,False,False,True,False,True,False,False,True
11704,False,False,False,False,False,True,True,True,True,False
11705,True,True,True,True,True,False,False,False,True,False
11706,False,False,False,True,True,True,True,False,False,True
11707,True,False,False,False,False,False,False,False,True,False
11708,True,False,True,False,False,False,True,False,True,False
11709,False,False,False,False,True,False,False,False,True,True
11710,True,False,False,True,False,True,True,True,False,False
11711,False,True,True,True,False,True,False,True,False,False
11712,False,True,True,False,True,True,False,True,True,False
11713,False,True,True,True,False,True,True,False,True,True
11714,False,True,False,True,False,True,True,False,False,False
11715,True,True,False,True,False,True,False,False,True,False
11716,False,False,True,True,False,True,False,False,True,False
11717,False,True,False,True,True,False,True,False,True,False
11718,False,False,False,True,True,False,False,False,True,False
11719,False,True,True,False,True,False,True,False,False,True
11720,False,False,False,False,True,True,False,True,False,False
11721,False,True,False,True,True,False,True,True,True,True
11722,True,True,False,False,True,True,False,False,True,False
11723,False,True,False,False,False,True,False,True,False,True
11724,True,True,True,False,False,True,False,True,True,True
11725,True,False,False,True,False,False,True,True,True,True
11726,False,False,True,False,True,False,True,False,True,False
11727,True,False,True,True,False,True,True,False,True,True
11728,False,False,True,True,False,True,True,False,True,False
11729,False,True,True,True,False,False,True,True,False,False
11730,True,True,False,True,True,True,True,False,False,True
11731,True,False,True,True,True,False,True,True,True,False
11732,True,True,False,False,False,True,False,False,False,False
11733,False,True,False,False,False,False,True,False,False,False
11734,False,False,True,False,False,True,False,False,False,True
11735,False,False,True,False,True,True,True,False,False,False
11736,True,True,False,False,False,False,True,False,True,True
11737,True,False,True,False,False,False,True,False,False,False
11738,True,True,True,True,True,False,False,False,False,False
11739,False,True,True,False,True,True,False,False,False,False
11740,False,True,True,False,False,True,False,False,True,False
11741,False,False,False,True,False,False,False,False,True,False
11742,True,False,False,False,True,False,True,False,True,True
11743,True,False,False,False,False,False,False,True,False,False
11744,False,False,False,True,False,True,True,False,True,False
11745,False,False,True,False,False,True,False,False,False,True
11746,True,True,False,False,False,False,False,True,True,True
11747,True,True,True,False,False,True,True,False,True,True
11748,False,True,False,False,True,True,False,True,True,False
11749,False,False,True,True,True,True,True,True,True,True
11750,True,True,True,True,False,False,False,False,True,False
11751,False,True,True,True,False,False,True,True,False,True
11752,False,True,False,True,True,False,False,False,True,True
11753,False,False,False,False,False,True,False,False,False,True
11754,True,False,False,True,True,True,True,False,True,True
11755,True,False,False,False,True,False,False,True,True,False
11756,False,False,False,True,False,True,True,True,False,False
11757,True,False,True,False,False,False,True,True,True,False
11758,False,False,False,False,True,False,False,True,False,True
11759,False,True,False,False,False,True,False,False,True,True
11760,False,True,False,True,True,True,False,True,True,True
11761,True,True,True,True,True,True,False,False,True,False
11762,False,False,True,False,False,False,True,True,True,True
11763,False,False,False,False,False,False,True,True,False,False
11764,True,True,True,False,True,True,False,True,False,True
11765,True,True,True,False,False,False,False,True,False,False
11766,True,True,False,False,True,False,True,True,False,True
11767,False,True,False,True,True,False,False,False,True,False
11768,True,True,True,False,False,False,True,True,False,False
11769,True,True,True,False,False,False,False,False,False,True
11770,False,True,True,False,True,False,True,False,False,False
11771,True,True,False,False,True,False,False,False,False,False
11772,True,False,True,True,True,True,False,False,True,False
11773,False,False,False,False,False,False,True,False,False,False
11774,True,True,True,False,False,True,True,False,True,False
11775,True,False,False,False,True,True,False,False,False,True
11776,False,True,True,True,False,True,True,True,True,True
11777,True,False,False,True,True,True,False,True,False,True
11778,True,False,False,False,False,False,True,False,True,False
11779,False,True,True,False,False,False,True,False,True,True
11780,False,True,False,False,False,False,True,True,False,True
11781,False,True,False,False,True,True,True,True,True,False
11782,False,True,True,True,False,False,True,False,True,False
11783,False,True,True,True,True,True,True,True,True,False
11784,False,False,True,True,False,False,True,True,True,True
11785,False,False,False,False,True,True,True,False,False,True
11786,True,False,False,False,True,True,True,False,True,True
11787,False,False,False,False,False,True,True,False,True,False
11788,False,False,True,False,False,False,False,False,False,False
11789,True,False,True,False,True,False,False,False,True,False
11790,False,False,True,False,False,True,False,True,False,False
11791,True,False,True,True,False,True,False,False,True,True
11792,True,False,False,True,False,False,False,True,False,True
11793,False,True,False,True,False,False,False,False,True,False
11794,False,True,False,False,True,False,False,False,False,True
11795,False,True,True,False,False,True,False,False,False,True
11796,True,True,True,True,True,False,False,False,False,False
11797,False,False,True,False,True,True,True,False,True,True
11798,False,False,False,True,False,True,False,True,True,True
11799,True,False,True,False,True,False,False,True,False,True
11800,False,True,True,False,False,False,True,True,True,True
11801,True,True,True,True,False,False,True,False,False,False
11802,True,False,True,False,True,False,True,True,False,False
11803,True,True,True,False,True,True,True,True,False,False
11804,True,False,True,False,True,True,True,False,False,True
11805,False,False,True,True,True,False,False,True,True,True
11806,True,False,True,True,True,True,True,False,False,True
11807,False,False,False,False,False,True,True,False,False,False
11808,True,False,False,False,False,False,False,True,True,False
11809,False,True,False,False,True,False,True,False,True,True
11810,False,False,False,False,False,True,False,True,True,True
11811,False,True,False,False,False,False,True,True,False,False
11812,False,True,False,True,True,True,False,False,False,True
11813,True,False,False,True,True,False,True,False,True,True
11814,False,False,True,False,False,False,True,True,True,True
11815,True,True,False,True,False,False,True,True,True,True
11816,False,True,False,True,True,True,True,False,True,True
11817,True,False,False,True,True,False,False,False,False,False
11818,True,False,True,True,False,True,True,False,False,True
11819,True,True,False,True,True,True,False,True,False,True
11820,True,False,False,True,False,False,True,False,False,False
11821,True,True,True,True,True,False,True,True,False,False
11822,False,False,True,False,True,True,False,True,True,False
11823,False,False,False,False,False,False,True,False,False,False
11824,False,False,True,True,True,True,False,False,True,True
11825,False,False,True,True,False,False,True,False,False,True
11826,True,False,False,True,False,False,True,False,False,False
11827,True,True,True,True,True,True,False,True,False,True
11828,False,True,True,True,False,True,True,True,False,True
11829,True,True,True,True,False,False,True,True,False,False
11830,False,True,True,False,False,False,True,True,False,False
11831,False,True,False,False,True,True,False,True,True,True
11832,True,True,True,False,True,False,False,False,True,True
11833,True,False,True,False,False,False,False,True,False,True
11834,True,True,True,True,False,True,True,False,True,True
11835,True,False,True,False,True,False,True,True,False,False
11836,False,False,False,True,False,False,True,False,True,False
11837,True,True,True,True,False,False,True,False,False,True
11838,True,True,True,True,False,False,True,False,False,False
11839,True,False,False,True,False,False,False,True,True,True
11840,False,True,True,False,True,False,False,True,True,False
11841,True,True,True,True,False,True,False,True,True,True
11842,True,True,False,False,False,False,True,False,True,True
11843,False,False,False,False,False,True,True,False,True,True
11844,True,True,True,True,True,True,True,True,True,True
11845,True,False,True,True,True,True,False,True,False,False
11846,True,True,False,True,False,False,True,False,True,False
11847,True,False,True,True,True,False,False,False,False,True
11848,False,False,False,False,False,True,True,False,True,True
11849,False,False,True,True,True,True,False,True,True,True
11850,True,True,True,False,True,False,True,False,True,False
11851,True,True,True,False,False,False,True,True,False,False
11852,False,False,True,True,True,True,False,False,False,True
11853,False,False,True,True,False,False,False,False,True,True
11854,False,True,False,True,True,False,True,False,False,True
11855,False,True,True,True,True,False,False,False,False,True
11856,True,False,True,False,False,False,True,False,True,False
11857,True,True,True,False,False,True,True,True,True,True
11858,False,True,False,True,True,True,True,True,True,False
11859,True,True,False,False,False,True,False,False,False,True
11860,True,True,True,False,True,False,True,False,True,False
11861,False,True,False,False,True,True,False,False,False,False
11862,False,False,False,False,True,False,False,True,True,False
11863,True,True,False,False,False,True,True,False,False,False
11864,False,False,False,False,True,True,True,False,False,True
11865,True,False,False,True,False,False,False,False,True,False
11866,True,True,False,True,True,True,False,False,True,True
11867,True,True,False,True,False,False,False,True,True,True
11868,True,True,False,False,True,False,True,False,True,False
11869,True,True,False,False,False,False,True,True,False,False
11870,False,True,False,True,True,True,False,False,True,True
11871,True,True,False,False,False,True,True,False,True,False
11872,False,True,False,False,False,False,True,True,False,False
11873,True,False,True,False,True,True,True,True,True,False
11874,False,False,True,False,False,True,True,True,False,False
11875,False,True,False,True,False,True,True,True,False,True
11876,True,True,True,False,False,False,False,False,False,True
11877,True,False,True,True,True,True,False,False,False,True
11878,True,False,False,False,True,True,True,True,True,False
11879,True,False,True,True,False,True,False,False,True,False
11880,True,False,True,False,True,False,False,True,False,True
11881,False,False,False,False,True,True,True,True,True,True
11882,False,True,False,False,True,False,True,True,False,False
11883,False,True,False,False,True,False,False,False,False,False
11884,True,False,False,False,False,True,False,True,True,False
11885,True,False,False,False,True,False,False,True,False,False
11886,False,True,False,True,True,False,True,False,False,False
11887,True,True,True,False,True,False,False,False,True,False
11888,False,True,False,False,False,False,False,True,False,False
11889,False,True,False,True,False,False,True,True,False,False
11890,True,False,False,True,True,False,False,False,True,True
11891,True,False,False,False,False,False,True,True,False,True
11892,False,True,True,True,False,True,True,True,False,True
11893,True,False,False,True,False,False,True,True,True,False
11894,True,True,False,False,True,False,True,True,True,True
11895,False,False,False,False,True,False,False,False,False,True
11896,False,False,True,False,True,False,False,True,True,False
11897,True,True,True,False,True,False,False,True,True,False
11898,True,True,True,False,False,False,True,False,False,True
11899,True,True,True,False,False,False,False,False,False,False
11900,True,True,False,False,False,True,True,True,False,False
11901,False,False,True,True,False,True,False,True,False,True
11902,False,True,True,False,False,False,True,False,True,True
11903,False,False,True,False,True,True,False,True,False,False
11904,False,True,True,True,False,False,True,True,True,True
11905,True,True,False,True,False,True,True,True,True,True
11906,False,True,False,True,True,False,True,False,True,True
11907,True,False,True,True,True,True,True,False,False,True
11908,True,True,False,False,False,True,True,True,False,False
11909,True,True,False,False,True,False,True,False,True,True
11910,True,False,False,True,False,True,True,False,True,True
11911,True,True,False,False,False,True,False,True,False,True
11912,True,True,True,False,False,True,True,True,False,True
11913,True,False,True,True,True,False,False,False,True,True
11914,True,True,False,True,True,True,False,False,True,True
11915,True,False,False,True,False,True,False,False,False,True
11916,True,True,False,False,True,False,True,True,True,False
11917,True,True,True,False,True,False,True,False,False,True
11918,True,True,False,False,False,False,False,False,True,False
11919,True,True,True,True,False,True,True,True,False,False
11920,True,True,True,False,False,False,False,True,False,True
11921,False,True,True,False,True,False,True,True,False,True
11922,False,True,True,True,True,False,True,False,True,True
11923,False,False,True,False,False,True,True,False,False,False
11924,True,False,True,True,True,True,True,True,True,True
11925,True,True,True,False,True,True,True,False,True,True
11926,False,True,True,True,False,True,True,True,True,False
11927,False,True,False,False,False,True,False,False,False,True
11928,False,True,True,False,False,True,False,True,False,True
11929,False,True,True,False,True,True,False,True,False,False
11930,True,False,False,False,True,False,True,False,False,False
11931,False,True,True,False,True,True,False,False,False,False
11932,True,False,True,False,False,False,False,True,True,True
11933,True,False,True,False,False,True,False,False,True,False
11934,True,True,False,True,False,True,False,True,True,True
11935,True,False,True,False,False,False,False,True,True,False
11936,True,True,True,False,False,True,True,False,False,True
11937,False,False,True,True,True,False,True,True,False,True
11938,False,True,True,False,False,False,False,True,True,True
11939,False,True,True,False,False,True,True,False,False,False
11940,False,False,False,False,False,True,False,True,True,True
11941,True,True,True,False,False,False,True,False,True,True
11942,False,False,False,False,False,True,False,True,True,False
11943,True,False,False,False,True,True,True,False,False,True
11944,False,True,True,True,False,False,False,False,False,True
11945,False,True,True,True,True,True,False,True,True,False
11946,False,False,True,True,False,True,False,True,False,False
11947,True,True,False,False,False,False,False,False,True,True
11948,True,True,False,True,True,False,False,False,False,True
11949,True,False,True,False,True,True,True,False,True,False
11950,False,False,False,False,True,True,False,True,True,True
11951,False,False,False,False,False,False,False,False,True,True
11952,False,True,True,False,False,True,True,True,False,False
11953,False,False,True,False,False,True,False,True,False,True
11954,False,True,False,False,True,True,True,True,True,False
11955,False,True,True,False,False,True,True,False,True,True
11956,True,True,True,True,False,True,False,True,False,True
11957,True,True,True,True,False,False,False,False,False,False
11958,True,True,True,True,True,True,True,False,False,False
11959,True,False,True,False,False,False,False,True,False,True
11960,True,False,True,False,True,False,True,True,False,False
11961,True,False,False,False,False,False,True,False,True,False
11962,True,False,True,False,True,False,True,False,True,False
11963,False,False,True,True,True,False,False,True,True,False
11964,False,False,True,True,True,True,False,True,True,False
11965,True,False,False,False,True,True,False,False,True,True
11966,False,True,True,True,True,True,True,True,True,True
11967,False,False,False,False,True,True,False,True,True,False
11968,False,True,True,True,True,True,False,True,False,True
11969,True,True,True,True,False,True,True,False,False,False
11970,False,False,False,False,True,True,False,True,False,True
11971,False,False,False,True,True,False,False,True,True,False
11972,True,False,False,True,True,False,True,True,False,False
11973,False,True,False,True,True,False,True,False,False,True
11974,False,False,False,False,True,True,True,True,False,True
11975,False,True,True,True,True,True,True,True,False,True
11976,False,False,True,False,False,True,True,False,False,False
11977,False,True,True,True,True,True,True,True,True,False
11978,False,True,False,True,True,False,True,True,True,False
11979,True,False,True,False,False,True,True,False,False,True
11980,True,False,False,False,False,False,True,False,False,False
11981,False,True,True,False,False,True,True,False,False,False
11982,False,True,False,True,True,False,False,True,False,True
11983,True,True,True,True,False,True,False,False,False,True
11984,True,False,True,False,True,False,False,True,True,True
11985,True,False,False,True,True,True,False,True,True,True
11986,True,True,False,False,True,True,True,False,False,True
11987,False,False,False,False,False,True,True,True,True,False
11988,True,False,False,True,False,False,True,False,True,True
11989,False,False,True,True,True,True,True,True,False,True
11990,False,True,False,False,True,True,True,True,True,True
11991,False,True,False,True,True,True,False,True,False,False
11992,True,False,False,False,False,True,True,True,True,True
11993,False,False,True,True,False,True,False,False,True,False
11994,True,True,True,True,True,True,True,True,True,True
11995,True,False,True,True,True,False,False,True,True,False
11996,True,True,False,True,False,True,False,False,True,True
11997,True,True,True,False,False,True,True,True,True,False
11998,False,False,True,True,False,False,True,False,True,False
11999,True,False,False,False,False,False,False,False,True,False
12000,True,True,False,True,False,True,True,True,False,False
12001,False,False,False,False,False,False,False,False,True,True
12002,True,True,False,False,True,False,False,True,True,True
12003,False,True,True,False,True,True,False,False,False,True
12004,False,True,True,False,False,True,False,False,False,False
12005,True,True,True,True,True,True,True,True,False,True
12006,False,True,True,True,False,False,True,True,False,True
12007,False,True,False,True,True,True,False,True,False,True
12008,True,True,False,True,False,False,False,True,False,False
12009,False,True,True,True,True,True,True,False,False,False
12010,False,True,False,True,False,False,True,True,True,True
12011,True,False,True,False,True,True,True,False,True,True
12012,True,True,True,True,False,False,True,False,False,False
12013,False,False,True,False,False,True,False,False,True,False
12014,True,True,True,False,True,False,True,True,True,False
12015,True,True,False,False,False,True,True,True,False,False
12016,True,True,False,True,False,True,True,True,False,True
12017,True,False,True,True,True,True,True,True,False,False
12018,False,False,False,False,False,True,True,True,True,True
12019,True,False,False,True,False,True,True,True,False,True
12020,False,False,True,False,True,False,False,True,True,True
12021,False,True,True,True,True,False,False,True,False,True
12022,True,True,False,True,True,False,True,False,True,False
12023,True,False,True,False,False,True,True,True,False,True
12024,True,True,True,False,False,True,False,False,False,False
12025,True,False,True,True,False,False,False,True,True,True
12026,True,True,False,True,True,False,False,False,False,False
12027,False,False,True,True,True,True,False,True,True,True
12028,False,True,True,True,True,False,True,False,True,True
12029,True,False,False,False,False,False,True,True,False,False
12030,True,True,False,False,True,True,True,False,True,True
12031,False,False,False,True,False,True,True,True,False,False
12032,False,True,False,True,True,False,True,True,True,True
12033,False,True,True,False,True,False,True,False,False,False
12034,False,True,True,True,True,True,True,True,False,True
12035,True,False,False,False,True,False,False,False,False,False
12036,True,True,True,True,True,False,False,False,True,True
12037,True,True,True,False,True,False,True,False,True,True
12038,True,False,True,False,False,False,False,True,True,True
12039,False,True,False,False,True,True,True,True,True,True
12040,False,True,True,True,True,True,True,True,True,False
12041,False,False,True,False,False,False,False,True,False,False
12042,True,False,False,True,True,True,False,False,True,True
